pc1, pc2 ,class
-0.766215,-0.889328,9
-3.572758,1.043176,1
-2.250339,3.991894,1
-0.014264,-0.575222,8
0.81324,1.177139,5
-1.261082,0.58616,7
0.838299,1.961459,5
4.524281,1.326057,0
1.529268,1.504354,6
1.663432,1.026728,6
5.057421,2.478189,0
-1.129392,-2.22984,4
-2.149705,3.259636,1
1.055452,0.071995,2
1.222927,-0.066353,3
-1.046127,-2.079212,4
-1.029275,1.671687,4
1.028342,1.542199,6
-0.304965,0.612744,8
5.728432,0.078269,0
-1.245952,0.169703,9
0.505951,0.303548,5
-0.001623,0.139614,8
-1.41064,0.907638,7
3.096481,2.119199,0
0.441673,-1.161579,3
0.654651,1.167573,5
-1.235526,-2.444438,4
0.152789,2.714576,5
-1.312619,-1.793934,9
0.98149,2.0721,6
-1.69017,-0.472735,7
-1.679074,3.789647,1
-0.702359,-2.38349,9
0.866365,2.146635,6
-3.399473,2.061459,1
0.570316,0.708845,3
0.336137,-2.008614,8
0.79935,1.502958,3
-1.443496,-0.382903,9
-1.367644,4.009883,1
0.729726,1.442128,2
-1.315358,1.551107,7
-1.145882,0.819819,7
-0.416322,0.538588,7
2.972897,-0.340248,0
0.809388,-1.908816,2
0.194376,-0.352213,3
-1.927487,4.267442,1
-3.822516,1.931071,1
-0.975807,1.328365,4
1.123307,-1.219515,2
0.482913,1.740848,5
0.741835,0.515095,6
0.913942,1.284216,0
-1.828693,-0.245764,9
1.428894,2.240313,6
1.290769,-0.796547,2
0.273089,-0.554927,8
-0.983109,-1.797,9
0.646521,-0.393579,2
0.21962,-0.144866,3
0.397215,0.016333,3
1.481386,1.03957,6
-0.971559,-0.081443,9
-1.861199,1.368521,1
-1.162462,-0.329908,4
0.335266,-0.725591,3
0.432096,0.107605,3
3.756899,0.287357,0
-1.41135,2.190497,7
-0.898273,0.026221,7
-1.673636,3.869025,1
-2.056646,-0.73925,7
-1.482543,1.013053,7
0.127506,-1.538687,3
1.169756,2.045906,6
0.666518,-2.316747,4
-1.24949,0.086895,9
0.32853,-0.906658,5
-0.952874,1.298071,4
-0.344475,-2.943798,4
0.861079,0.567887,2
-2.271746,-1.045945,7
-1.225455,0.622602,9
1.098839,1.015431,0
-1.403611,-0.181855,9
0.19084,-0.316638,8
-0.76822,1.193993,4
-0.441197,-3.880745,4
-1.248392,0.70258,9
-2.890763,1.140388,1
1.23105,0.339808,2
-0.079044,-2.803926,4
-0.796636,-0.368914,9
0.211402,0.526909,3
2.372559,1.6165,0
-0.928565,-0.305933,4
-2.121163,2.510767,1
1.067922,1.9912,6
1.277648,-0.624001,2
1.632535,0.911848,6
0.598033,0.670537,3
-2.030998,-2.53197,7
-0.846277,-0.822527,4
1.359389,-1.227444,2
2.03466,0.405686,6
1.52377,-3.009567,6
-1.74511,-0.199017,7
-3.278924,-0.777057,1
-0.055674,1.073755,8
0.401142,-4.448871,9
2.016573,1.873865,0
1.028395,-4.733091,4
-2.10626,2.136777,1
-0.618728,-3.198322,4
1.412929,-0.714306,2
-2.963825,1.380758,1
0.30551,0.435765,3
1.604436,1.169327,6
-1.166265,-0.241174,4
1.66618,0.823598,6
-1.554683,1.327005,7
0.474833,-1.06412,5
0.22964,0.801176,8
-1.978755,-0.975874,7
2.447575,1.681005,0
0.166102,-0.371961,5
-2.103862,2.788155,1
-0.983895,-3.84337,4
0.629908,-2.961907,2
0.068688,0.773168,8
-0.664958,-0.270202,4
-1.730711,-1.553915,7
-1.441545,0.624689,7
0.287071,0.062326,3
0.0908,1.382063,8
0.764336,-3.446096,4
-0.594844,-0.370866,9
0.663567,0.257451,5
-0.389654,0.363448,8
1.825279,0.318671,6
-1.69454,-0.391052,7
0.291152,-0.675518,3
-0.872914,0.578989,4
1.314663,1.923291,6
-1.578491,0.535621,7
-2.999628,0.90837,1
-1.940435,-0.712454,7
-0.504374,-2.657113,4
0.615927,0.869567,3
0.691308,0.654784,3
-1.330073,0.77106,9
0.324676,-0.027627,8
0.079189,0.35713,8
-4.183934,0.327904,1
-0.254065,-0.50931,8
1.035838,1.731592,6
0.664627,0.178647,3
-3.877802,0.982265,1
-2.198368,0.185026,1
-0.074502,-0.194681,3
0.13966,1.08775,5
1.272215,-0.68983,2
-0.236171,-0.03891,8
2.533097,0.401075,4
1.516753,-1.710869,2
-1.510585,0.075678,9
-1.654474,-0.454459,7
-3.315596,0.368475,1
-0.905251,-1.589327,4
0.325414,-0.321837,8
1.409054,-1.31811,2
-1.107591,-1.945652,9
1.84826,0.836706,6
-0.544755,-2.459696,4
-1.091199,1.499697,1
0.095794,-4.20668,3
-1.159618,-1.286054,4
1.378955,-0.608215,2
0.197351,1.186773,5
1.389282,-1.153569,2
-0.062051,1.430468,5
2.097475,-0.330339,6
0.113759,0.617463,8
2.144705,1.339072,0
1.808256,-0.618692,6
-0.435711,-0.747735,2
-0.550698,-0.640529,4
-0.843757,-1.018488,9
-0.508042,-1.045527,4
-0.913,1.239393,9
-1.243935,-0.349869,4
0.494553,-1.096027,5
-1.195202,2.038692,1
0.671918,0.421819,5
-0.327396,-0.011378,8
-1.01577,-0.336306,4
-1.456235,-0.3572,7
-0.11177,-0.285062,9
-0.271921,2.916431,5
-1.225848,0.462381,9
-0.264151,1.99484,5
-1.375988,-1.567286,9
-0.871979,1.510845,1
-0.175361,0.005437,5
0.300292,0.658245,8
0.391122,-1.847463,3
-0.796762,-0.222583,9
-1.457058,0.307642,9
-2.145084,1.25886,1
-0.522804,-0.200563,8
0.61077,0.748433,3
-0.093933,0.120433,8
2.031269,0.871805,6
0.165405,0.320262,5
1.249796,-0.967957,2
-1.773044,0.391877,7
0.977318,-0.707368,2
-0.334639,1.598147,7
1.800198,0.839832,6
2.460964,1.675248,0
-0.829364,-0.628161,9
-1.726745,-1.064933,7
-1.196262,0.297675,9
-0.580662,-3.424892,4
1.335793,0.940978,6
4.534503,0.340015,0
0.284093,2.122451,5
0.456257,0.20555,3
0.213018,1.852088,5
-0.956129,-4.820876,7
0.420794,0.532344,3
-1.314114,0.825278,9
0.62944,0.028754,3
1.692765,0.513156,6
-0.326536,0.522195,8
0.209748,-0.372627,3
-2.402879,2.543016,1
-2.137756,-2.670403,7
1.60989,1.276535,6
0.561697,0.223685,5
0.066023,3.106067,5
-2.066144,-0.949511,7
1.788072,1.378782,6
-0.71659,-0.799223,5
-0.303854,1.354962,8
1.042467,0.086982,2
-1.615972,2.508664,1
-1.657469,0.253496,7
-0.737805,0.132434,9
0.744146,-0.820098,2
-1.394205,1.334431,7
0.365079,-1.182111,3
1.460346,1.513106,6
-1.03715,-2.245287,7
0.177397,1.459933,8
0.122035,-0.64692,5
-0.121816,2.207343,3
-1.181689,-0.384816,7
-1.667928,-0.302199,7
-0.086141,-0.966891,8
-0.686513,-0.536191,4
2.097319,2.092855,0
-1.636341,0.8683,7
-0.641392,0.1966,3
1.993929,1.917832,0
1.158418,1.064997,6
0.65666,0.848021,3
0.461837,-0.488206,9
-1.705467,0.565653,7
-3.790649,-0.383527,1
-1.336594,-0.005336,9
0.40799,-0.942183,5
0.616287,0.779784,3
1.365285,2.029577,6
1.842132,2.190575,0
-0.496725,-1.898723,9
0.409138,-3.303296,2
-0.234135,-0.451617,8
3.806402,0.686633,0
0.147418,-0.601513,9
-1.552253,2.197211,1
2.093601,-2.078968,6
3.976352,1.36524,0
4.628334,1.159075,0
-1.889174,2.181095,1
-0.78262,-2.374409,9
3.135932,1.636542,0
3.943023,0.650829,0
-0.676239,-0.196261,4
1.368178,-1.535938,2
-1.062718,0.932784,1
0.843459,-4.228782,7
1.423356,1.380842,0
-0.069468,-0.552247,3
-0.91365,-0.665194,4
0.830998,-4.488084,4
-1.849866,0.564843,7
0.00881,-0.611798,5
-1.289834,-0.285187,9
0.039067,0.456865,8
1.145493,-0.821551,2
5.298264,0.202948,0
0.989689,1.366485,0
0.017647,0.269483,8
1.243534,1.329545,6
1.165109,-1.188894,2
1.391489,-0.27679,2
-1.691034,0.378345,7
1.609271,0.832948,6
-3.254888,0.025154,1
1.379223,-0.72301,2
-1.104784,-1.522913,9
1.139592,-1.221134,2
1.175932,1.642225,6
-1.1212,-1.367906,9
-1.21554,-0.640137,7
-0.552862,-1.848291,9
-0.432644,-2.202302,5
3.060763,2.106739,0
0.953286,0.47699,8
-1.32782,3.249469,1
0.042932,-0.543931,5
1.264024,0.442941,2
-0.852744,-3.379289,4
0.390621,-0.189485,3
-1.008404,0.053752,9
-1.08918,1.935059,4
-1.339171,-1.055146,7
0.395899,1.882841,5
2.648148,-0.851023,6
1.275139,1.683797,6
-1.168649,-4.693699,7
-1.753613,0.291064,7
1.808589,0.429596,6
-0.120103,1.714286,8
0.473405,-1.344525,5
-1.303432,1.535293,9
-1.84624,0.119107,7
1.910501,2.801626,0
2.751201,-1.077122,6
-1.798991,3.358914,1
-1.403407,-1.956152,9
0.993071,0.860587,2
0.492965,-0.678893,3
0.433376,0.675289,3
0.090782,1.277635,5
-1.140906,1.180847,4
0.422917,-0.825478,3
-0.002988,2.896635,5
-0.084887,-0.320615,8
1.638716,2.91239,6
-0.177104,-0.046847,3
-1.248675,0.650018,7
1.24019,-0.742242,2
-0.37189,1.532942,8
1.078734,-4.68685,4
-1.682027,1.462677,9
0.164934,2.011243,5
2.965359,2.801109,0
1.489837,-0.283272,2
-2.229089,2.303173,1
-0.797356,-2.933962,4
0.960624,0.332248,2
1.313693,-4.375836,4
0.600918,0.086752,3
-3.074959,0.076686,1
-1.475476,1.664708,7
-4.287815,-2.469076,1
-0.73244,1.956088,8
2.003289,-0.581157,0
-1.172401,2.659461,9
1.742495,0.941426,6
-0.71446,1.633514,8
-3.340669,1.924134,1
-1.142883,1.608985,9
0.865057,-4.883281,4
-0.306874,1.756872,4
-0.841012,-3.456874,9
-2.354451,3.127061,1
0.132708,0.639432,8
-1.286274,1.842355,9
2.399598,-2.521998,6
0.041231,2.772842,5
0.128619,0.645503,5
0.758624,0.490978,3
0.36856,-0.679355,3
3.220164,2.357896,0
-3.251379,-0.880573,1
-1.205384,2.936935,4
0.310356,-0.403747,3
-0.855978,1.995069,8
0.147053,0.838345,3
-1.219441,3.023537,4
0.918005,0.960946,2
2.789136,2.043806,0
-0.5679,-0.680915,7
-0.301048,3.320895,5
0.170508,0.379299,5
-2.252863,3.707927,1
-0.23082,-0.17606,8
0.508569,1.6964,5
0.525268,0.042264,3
-1.133464,0.861584,4
2.251197,-0.874912,6
3.021172,1.746312,0
0.205128,-0.204525,5
-1.693281,1.384822,7
0.859895,0.336294,2
1.536648,1.059928,6
2.118508,-1.975199,6
2.616195,1.376001,0
-2.732353,2.406287,1
-1.389459,3.070454,1
-1.006597,-2.809203,4
-1.374028,1.002164,7
-1.467795,-0.638784,9
1.321538,1.123627,0
3.293735,-0.034031,0
0.978085,1.777666,6
1.967582,-1.291077,6
-0.843139,1.805164,8
1.01086,1.259497,6
-1.242071,1.168878,9
-0.719378,-3.216891,4
0.52277,1.34306,5
0.59065,0.492837,2
0.036341,0.98948,4
0.079655,1.000133,0
-1.532104,1.034865,7
-0.959037,-0.551544,5
1.087504,2.488484,6
0.292136,0.538413,5
3.327312,1.967103,0
0.740516,-3.917312,9
-0.896546,2.250307,8
1.810054,-0.186017,6
-2.00666,3.173521,1
0.750013,-3.204266,9
-1.521383,1.495894,7
-0.058437,0.234449,5
-1.547255,1.154376,7
0.357303,-1.3833,5
-1.834326,3.846315,1
-3.013818,-0.251107,1
0.510479,1.270732,3
5.117278,0.115088,0
-0.43113,-1.076007,2
4.197291,-0.903327,0
0.670034,0.898962,3
0.14866,-1.664796,8
-0.95042,3.992352,1
2.269594,-0.254141,6
-0.689924,1.306126,4
1.973364,-0.646834,6
1.093546,0.534437,2
1.516732,0.376213,6
-0.106828,1.956188,4
-0.177096,0.402145,8
-0.249021,1.1932,8
-4.816232,-1.368392,1
-0.994797,2.204725,4
-0.670351,-3.648338,4
-1.641448,1.533611,7
-3.951776,-0.696416,1
0.601017,2.178836,2
0.936654,-0.093793,2
0.711648,0.953548,3
-1.120527,-3.027415,9
1.098749,1.818432,6
-0.997237,-1.458918,4
-1.473348,0.521964,9
0.141202,0.034061,5
0.873954,2.369537,6
1.237643,-0.43561,2
0.478485,1.348594,3
-0.731892,-3.096764,9
0.872843,1.099902,2
1.909908,0.14723,6
0.81335,1.210934,2
-1.934522,-0.934984,7
-1.109933,1.437662,4
0.199831,-0.120738,3
1.610946,1.721781,6
1.562123,-0.665776,4
-1.356494,1.969367,9
-1.737614,0.76633,7
3.378889,2.307322,0
-0.195515,-0.765469,2
-0.627812,-1.279382,2
-0.791757,-1.286018,9
0.358692,2.505472,5
-1.10758,-3.175746,4
0.496692,1.578705,5
2.675214,0.259184,0
-1.884928,3.278625,1
-0.713787,-3.800875,4
0.311136,-0.230792,3
1.557239,-0.14281,6
0.517092,-0.231929,3
1.217344,-0.503194,2
-1.599568,1.146825,9
-0.745963,-0.742661,7
0.794813,1.619524,5
0.100888,-0.420119,3
-0.805072,1.525574,7
6.500286,0.393362,0
-1.091343,1.105956,9
0.338052,0.326914,5
-0.424105,2.068147,8
0.64118,0.594602,3
0.265806,-0.710708,2
3.760022,-0.99189,0
-1.431826,3.082162,1
0.212879,0.744213,8
0.562994,0.810311,3
0.947345,0.137234,0
-1.460339,3.655296,1
0.983044,-1.115031,2
0.512951,0.765877,3
-0.894872,-3.626582,4
2.912791,1.303524,0
3.345,0.332777,0
-2.795136,1.562881,1
-1.158713,-3.64019,7
1.070497,-1.115144,2
-1.23516,2.040189,9
0.53152,-0.020177,3
-1.240815,0.178869,9
-0.860653,-1.140598,4
-0.268449,-0.696421,2
-0.04023,0.881314,5
0.101091,-0.762418,8
1.177196,1.308292,6
-0.416163,-0.947195,7
-1.665219,-0.184976,7
0.336516,-5.049336,9
-0.218483,1.301918,8
-0.075378,-4.08876,9
-1.058239,-0.942909,9
1.219889,0.119172,2
4.506481,2.029969,0
3.610744,0.273365,0
-2.413269,2.567361,1
-1.093871,-3.035072,4
1.267761,-0.947383,2
-1.077184,-3.011064,4
0.480122,-0.36229,3
-0.969035,-3.370227,9
-0.507145,-1.502742,4
0.145284,0.314256,3
0.08897,2.262487,5
-1.896499,-0.519487,7
1.654791,0.784138,6
0.21108,1.902013,5
-1.780053,0.234164,7
-3.818414,0.709511,1
-0.17917,0.814247,8
1.680483,1.735888,6
-1.194374,-0.165738,9
0.031108,-0.876897,3
4.722099,1.449043,0
-0.030354,-4.393192,4
-2.556527,3.104296,1
0.783689,-0.596573,2
1.298957,-0.799722,2
-0.050709,-0.404787,5
0.552523,0.356672,3
-0.272235,-1.815639,7
-0.738597,-1.246396,4
-4.44462,-0.129404,1
-1.719701,-0.318886,7
-2.09406,0.118163,7
-0.022469,0.857049,8
-3.135656,2.276814,1
-1.383813,0.048476,9
1.033823,-0.630849,2
0.862342,0.477424,3
0.927078,0.895463,2
-1.019664,-0.650736,4
5.133143,1.052625,0
-2.94624,3.881618,1
-0.34606,-1.703338,8
-1.015065,0.311641,4
0.294665,0.483214,3
1.481912,0.934125,6
0.456841,-0.127209,5
1.115909,1.364985,6
-0.501002,-4.608319,4
-1.806653,-0.256325,7
0.722128,-0.311335,9
0.36318,-0.021904,3
-3.131569,-2.847779,1
0.733472,-0.325836,3
4.07819,1.712405,0
1.315813,-0.697081,2
-2.523147,2.299613,1
-2.311418,2.319354,1
3.075971,-0.637998,0
-0.043102,0.257386,9
-0.677149,-2.891054,9
-0.499293,-1.146488,4
1.225234,1.652152,6
-1.829066,0.071397,7
3.231736,-1.667359,6
0.4865,0.249593,3
0.180367,1.085375,5
0.19951,1.349464,5
-0.634494,-3.129584,4
-1.095411,-0.916214,4
1.509595,0.313883,6
-1.077718,-1.157777,9
-3.745313,-1.839133,1
-3.145076,2.853715,1
0.370676,-0.447611,3
-3.591169,2.523911,1
-3.897064,0.002289,1
3.83385,0.870388,0
0.135756,0.204204,5
-2.808774,2.382598,1
-1.407191,-0.004926,4
-1.147639,-0.724694,4
1.556955,0.803073,6
1.573995,0.907038,6
1.815914,0.248109,6
3.435563,0.808437,0
-3.823857,-0.680993,1
1.185853,-0.782519,2
2.60799,1.515894,0
-0.291522,0.694383,8
0.418103,0.06765,2
1.336287,-0.379432,2
-5.012674,-0.273486,1
-2.773564,2.831722,1
0.469164,0.38034,3
-1.691141,-0.573571,7
-1.001708,-2.372255,9
0.070632,0.767948,5
0.10499,0.882751,3
5.472829,0.559172,0
1.771444,1.130074,2
5.433601,-0.159757,0
2.152284,0.66724,6
1.075046,-0.488967,2
-1.316139,0.467266,9
5.508128,-0.490096,0
-2.052119,-0.430925,7
1.868348,0.479792,6
-0.69788,-2.902167,9
-1.357268,-1.38997,9
-2.634493,2.111233,1
0.974026,-0.61241,2
-1.277861,-1.11155,9
0.442075,0.151617,3
-0.877371,-2.209127,4
-1.867281,-0.41043,7
0.768268,-2.04262,9
1.308071,1.609244,6
3.72422,-0.136639,0
-1.193804,-1.560757,9
-1.590796,-3.075908,4
-0.050054,1.026585,8
-1.945403,-0.521185,7
-1.703712,0.040668,7
-0.844128,-2.762865,9
-0.223142,1.051824,8
1.098412,2.371578,6
-1.116901,-0.89183,9
0.132322,-0.762034,5
1.089543,-0.799047,2
1.347061,-1.09875,2
0.887651,-0.451348,2
0.298248,-0.852688,3
-0.788868,-1.404353,9
-0.771254,3.181201,8
-0.522472,1.493885,8
0.306552,-0.018172,8
1.527566,1.644289,6
-0.910473,-1.794477,4
-1.024743,0.191971,4
-0.170407,-3.381305,4
-1.188563,0.337137,4
0.805093,0.066582,2
-1.150352,0.627321,4
2.121153,-0.215045,6
4.854263,0.469872,0
-1.857231,0.050185,7
5.614406,0.329718,0
-0.812998,-1.680218,7
-0.165231,0.711835,8
1.031767,-0.706735,2
5.036748,1.282403,0
0.094746,1.66896,8
-0.181308,0.825853,8
0.560305,-0.975206,3
1.210523,1.435212,6
-0.154824,0.018251,8
1.762315,1.023268,6
1.793295,-0.739423,6
0.073484,0.811038,8
0.935957,1.028369,6
0.330164,2.730958,5
-5.086194,-1.685676,1
-2.585335,2.604211,1
-0.263008,-0.107557,8
-1.774226,0.039647,7
0.331806,-1.069908,8
0.518804,0.471805,3
1.449195,0.351191,6
-0.388794,1.004289,8
-0.659906,-2.883611,9
-0.364133,2.584272,5
2.583283,0.400755,0
5.457483,1.491993,0
5.192488,-0.628755,0
0.523335,0.578694,3
1.265956,-0.86581,2
1.191127,2.012555,6
2.057048,-0.342598,6
-1.67475,0.537489,7
-0.580739,0.900162,8
0.47337,0.533333,3
-0.45308,0.584971,5
-2.635563,2.576622,1
-0.705509,-2.102389,4
0.400624,-0.432802,3
0.200403,2.395674,5
-1.209855,-0.286992,9
-0.87504,-1.934908,4
-0.039637,2.225163,5
1.210309,-0.302152,4
-2.368961,4.441291,1
-3.240812,0.046764,1
-0.338554,1.623943,5
-0.935941,0.766305,4
5.830639,2.09822,0
-0.262314,-3.462122,9
-1.715886,1.451173,7
-4.169418,0.173495,1
1.124257,-0.616838,2
0.377133,-0.278435,5
-1.75552,-0.208634,7
0.320847,-3.563175,9
-0.745772,-0.050532,4
3.708973,0.61483,0
0.517119,0.596496,3
2.240726,0.3123,6
-2.364996,3.276293,1
-2.245853,0.752994,7
-1.703102,0.663606,7
-0.070257,0.494986,5
1.07106,1.970668,6
0.014517,-0.168008,3
4.009583,1.206295,0
-3.808729,-1.269457,1
-2.446795,0.70967,1
-1.286756,-4.432032,4
0.641786,-3.782039,2
-0.71612,-3.346118,4
0.526257,-0.227407,3
1.995177,0.174155,6
-0.037521,-2.540084,4
-1.925095,1.602901,7
0.268956,0.161241,5
-1.93409,0.024687,7
1.851682,0.028328,6
-1.234843,-1.661304,9
-1.728729,-3.553177,7
-0.336158,-2.897211,2
-0.130323,0.182477,8
-1.184916,-0.728458,4
-1.105728,-3.391373,9
-0.029125,0.730061,8
4.073381,0.581814,0
-2.003961,-2.608758,7
-2.019254,1.535278,1
-1.623864,4.318304,1
1.569857,-1.299898,2
0.362076,0.128957,3
-0.251319,-1.315497,3
0.207229,0.550602,5
-1.170735,-0.814927,4
1.403777,0.954747,6
-0.268913,1.976159,5
4.206401,0.637857,0
1.414012,0.860406,6
-0.047992,0.654782,3
-1.517797,-0.767444,7
0.306581,-0.116015,3
0.141609,1.439751,8
0.747391,-0.620657,2
-0.316066,-0.764356,9
5.070566,-1.018303,0
2.836112,0.764281,0
-1.122986,-2.456644,9
-2.631201,1.44425,1
1.0413,-0.880934,2
0.866048,-3.551327,2
-0.903,-2.278418,9
0.509635,-0.341657,3
-0.926549,-3.161141,9
-0.971244,-1.202517,4
2.373896,-0.739021,6
0.640881,0.005893,5
1.130379,0.060788,2
1.538514,2.314606,6
1.229908,1.744622,6
-1.643376,0.526487,7
2.141998,-0.945667,6
-0.142939,1.384924,8
1.297064,-0.793495,2
-1.380617,0.483828,9
2.013454,-0.695353,2
3.548208,0.914069,0
1.5182,0.561278,6
-2.045494,0.151237,7
1.037852,-0.685779,2
-0.444856,1.02201,8
1.245975,1.45529,6
-1.43389,-0.976593,9
1.144818,0.69654,0
-1.341483,-0.331087,9
0.29343,2.357094,6
2.979469,1.189709,0
0.427889,0.535524,3
-1.783496,2.191833,1
-3.398857,0.869415,1
-0.853028,-1.048602,4
-0.968514,-4.969846,9
0.512649,0.898661,5
0.209396,0.237883,8
-1.850419,3.359463,1
3.074246,-1.158352,0
1.321169,1.823423,6
1.855236,-1.277774,6
-1.772386,0.540008,7
0.793235,-0.382272,2
0.552901,0.230194,3
-0.757345,-2.873598,4
1.12885,0.51213,2
0.189255,0.008012,3
-1.173257,-1.320095,9
3.580279,-0.628673,0
2.943542,0.961365,0
-1.548477,-1.445453,4
0.557438,0.62858,5
3.56105,0.572173,0
0.395418,2.09154,6
-0.942198,-4.059722,4
-1.67963,0.676474,7
-0.761215,-2.325063,4
0.783816,0.687744,3
-3.916434,1.136629,1
-1.497921,-0.205722,9
0.069789,1.067505,3
-1.240208,-0.841421,9
-1.29324,-3.228024,9
0.688176,0.425251,3
-3.786349,0.371575,1
-0.133136,0.286154,8
-0.945521,-0.03747,7
-2.994716,0.922691,1
-1.028729,-4.221642,7
1.360414,-1.281887,2
-0.279121,-1.007125,8
-1.42091,-1.248835,9
-1.09107,-3.48961,9
1.236068,1.334349,6
1.477847,-0.068932,2
-1.851557,-0.497229,7
1.165349,-1.150874,2
0.55291,0.614424,5
3.164177,2.761522,0
1.75031,0.326781,6
-2.05876,-1.880499,7
0.178834,-0.291339,3
-0.938695,-2.987145,9
0.265079,-1.105695,5
-0.647197,-3.402188,9
2.660016,1.098168,0
0.342355,-0.227987,8
0.071415,1.406648,5
0.139225,-0.708584,8
-1.187421,-0.422421,4
-1.690314,-2.543491,9
2.74319,0.863953,0
-0.052699,2.13537,5
0.753814,0.393256,3
1.027011,-0.289371,2
-1.004824,-1.497953,4
0.217805,-1.35378,8
-1.797294,-0.530814,7
-0.615921,-2.793636,4
-2.486861,1.748488,1
0.094914,0.24005,5
-0.586169,-2.754694,4
2.9633,-0.124255,6
0.752756,0.275312,3
-1.694573,-2.013159,7
-1.819854,-0.684584,7
-0.696607,-3.74203,9
1.471306,0.986461,6
1.417289,1.190272,6
1.550503,-1.632416,2
0.935371,-0.787164,2
-1.923949,1.34589,1
1.537641,0.448125,6
0.284409,1.24977,5
-0.575824,-0.246646,4
0.587366,0.538654,5
0.176094,-0.999149,3
3.652876,0.736754,0
0.03821,-0.203437,5
0.438189,-0.232041,5
0.639352,0.355887,2
3.345894,0.481224,0
0.513698,-1.465206,5
-0.032777,0.694382,8
-0.226658,-0.964421,8
-1.168166,-0.166499,4
1.42846,-0.428251,2
1.918619,0.555057,6
-1.38674,-0.032255,9
-1.821169,-0.777633,7
-2.901358,0.017542,1
4.082701,1.961898,0
0.87778,-0.26953,2
0.369135,0.220775,3
-5.102839,-0.279278,1
-0.200868,0.220059,8
-0.265537,-2.553811,7
-3.086397,0.711397,1
-0.028555,-0.887004,8
1.226968,-1.204282,2
-0.856703,0.408158,7
1.291577,-1.572813,2
1.773998,0.330938,6
0.297467,0.093142,3
1.391015,-1.171399,2
0.587855,0.507227,3
-2.067026,-1.55865,7
1.198036,1.390299,6
0.363375,-0.104527,8
-1.999994,-1.277285,7
0.211242,0.301822,5
0.639686,0.139283,3
-1.188539,-1.021661,8
-0.612463,-1.370673,4
1.080581,-4.48155,4
-1.071145,-0.547538,9
2.123601,-1.243766,4
1.84057,-0.385181,6
1.031639,-4.481238,4
0.421464,0.724582,5
0.44466,0.326594,5
-1.663822,1.933879,1
-2.84919,-2.355812,1
-1.344639,-1.202619,9
0.281546,0.594904,3
-0.075648,1.024554,8
-0.511125,1.391044,6
-2.356393,3.066501,1
-0.818443,-0.338276,4
-2.190534,2.874625,1
-1.831751,0.964025,7
-0.035331,2.255739,5
-1.060293,-2.156652,4
4.252067,1.771963,0
-0.834147,-2.311948,4
1.03206,0.091425,2
-1.893224,-0.508008,7
-1.906628,0.000464,7
0.452159,-0.755121,5
0.03852,0.310121,8
3.187112,-0.28761,0
1.425242,0.878011,6
-1.066303,-3.477218,9
1.818342,1.911779,6
1.417468,0.383376,6
-0.182998,-0.015856,8
-0.635212,-2.514125,7
1.433701,-0.430171,2
1.998603,1.224644,0
-0.170183,0.351762,8
0.473643,-1.188666,8
-0.928491,-1.48485,4
-0.505214,1.555711,8
-1.123952,-0.411109,4
-1.152529,-3.569229,4
1.51975,-1.309243,2
-0.650251,-2.85339,3
